Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Demand_MW_z1,Demand_MW_z2,Demand_MW_z3,Demand_MW_z4,Demand_MW_z5,Demand_MW_z6,Demand_MW_z7,Demand_MW_z8,Demand_MW_z9,Demand_MW_z10,Demand_MW_z11,Demand_MW_z12,Demand_MW_z13,Demand_MW_z14,Demand_MW_z15,Demand_MW_z16,Demand_MW_z17,Demand_MW_z18,Demand_MW_z19,Demand_MW_z20,Demand_MW_z21,Demand_MW_z22,Demand_MW_z23,Demand_MW_z24,Demand_MW_z25,Demand_MW_z26,Demand_MW_z27,Demand_MW_z28,Demand_MW_z29,Demand_MW_z30,Demand_MW_z31,Demand_MW_z32,Demand_MW_z33,Demand_MW_z34,Demand_MW_z35,Demand_MW_z36,Demand_MW_z37,Demand_MW_z38,Demand_MW_z39,Demand_MW_z40,Demand_MW_z41,Demand_MW_z42,Demand_MW_z43,Demand_MW_z44,Demand_MW_z45,Demand_MW_z46,Demand_MW_z47,Demand_MW_z48,Demand_MW_z49,Demand_MW_z50,Demand_MW_z51,Demand_MW_z52,Demand_MW_z53,Demand_MW_z54,Demand_MW_z55,Demand_MW_z56,Demand_MW_z57,Demand_MW_z58,Demand_MW_z59,Demand_MW_z60,Demand_MW_z61,Demand_MW_z62,Demand_MW_z63,Demand_MW_z64,Demand_MW_z65,Demand_MW_z66,Demand_MW_z67,Demand_MW_z68,Demand_MW_z69,Demand_MW_z70,Demand_MW_z71,Demand_MW_z72,Demand_MW_z73
,,,,,,,,8034,52.8777833,47.4920831,88.1296388,36.2310737,34.7622464,66.5868382,61.2011381,83.7231569,85.6815933,95.4737754,0,0,129.746413,94.9841663,155.206086,48.9609105,0,163.039832,88.6192479,62.6699654,0,0,0,0,51.2545254,46.0341571,85.424209,35.1188415,33.6951047,64.5427357,59.3223674,81.1529986,83.0513143,92.5428931,0,0,125.763419,92.0683142,150.441524,47.4578939,0,158.034787,85.898788,60.7461042,0,0,0,0,52.8777835,47.4920835,88.1296392,36.2310734,34.7622468,66.5868379,61.2011379,83.7231569,85.6815936,95.4737759,0,0,129.746413,94.9841657,155.206086,48.96091,0,163.039832,88.619248,62.6699658,0,0,0,0,0
,,,,,,,,8035,51.7154874,46.4481692,86.192479,35.4346858,33.9981445,65.1232063,59.8558882,81.882855,83.7982434,93.3751855,0,0,126.894483,92.8963384,151.794532,47.8847105,0,159.456086,86.6713261,61.2924295,0,0,0,0,51.8665198,46.5838187,86.4441996,35.538171,34.0974343,65.3133953,60.0306942,82.1219896,84.0429718,93.6478829,0,0,127.265072,93.1676374,152.23784,48.0245553,0,159.921769,86.9244452,61.4714308,0,0,0,0,51.7154876,46.4481696,86.1924793,35.4346854,33.9981449,65.123206,59.855888,81.882855,83.7982437,93.375186,0,0,126.894483,92.8963378,151.794532,47.8847101,0,159.456086,86.6713262,61.2924299,0,0,0,0,0
,,,,,,,,8036,49.6848095,44.6243196,82.8080158,34.0432954,32.6631618,62.5660564,57.5055665,78.667615,80.5077932,89.7086838,0,0,121.911801,89.2486393,145.834117,46.0044532,0,153.194829,83.2680603,58.8857001,0,0,0,0,51.3225248,46.0952306,85.5375413,35.1654337,33.739808,64.6283645,59.4010704,81.2606642,83.1614985,92.6656698,0,0,125.930269,92.1904612,150.641114,47.5208563,0,158.244451,86.0127499,60.826696,0,0,0,0,49.6848097,44.62432,82.8080162,34.043295,32.6631622,62.5660561,57.5055664,78.667615,80.5077935,89.7086843,0,0,121.911801,89.2486387,145.834117,46.0044528,0,153.194829,83.2680604,58.8857005,0,0,0,0,0
,,,,,,,,8037,46.625433,41.8765463,77.709055,31.9470559,30.651905,58.7135082,53.9646215,73.8236022,75.5504701,84.1848095,0,0,114.404998,83.7530926,136.85428,43.1716972,0,143.761752,78.1407719,55.2597724,0,0,0,0,49.6055407,44.5531245,82.6759012,33.9889816,32.6110499,62.4662365,57.4138203,78.5421061,80.3793484,89.5655596,0,0,121.717299,89.1062491,145.601448,45.9310562,0,152.950417,83.1352117,58.791752,0,0,0,0,46.6254332,41.8765466,77.7090553,31.9470556,30.6519054,58.7135079,53.9646213,73.8236022,75.5504704,84.18481,0,0,114.404997,83.753092,136.85428,43.1716968,0,143.761751,78.140772,55.2597728,0,0,0,0,0
,,,,,,,,8038,42.1766452,37.8808758,70.2944087,28.8988125,27.727239,53.1113311,48.8155616,66.7796883,68.3417863,76.1522761,0,0,103.488991,75.7617516,123.796264,39.0524493,0,130.044656,70.6849332,49.9871351,0,0,0,0,47.7525578,42.8888714,79.5875964,32.7193452,31.3928853,60.1328506,55.2691642,75.6082166,77.3768298,86.2198961,0,0,117.170628,85.7777428,140.1626,44.2153313,0,147.237053,80.0297497,56.5956241,0,0,0,0,42.1766454,37.8808761,70.294409,28.8988122,27.7272393,53.1113308,48.8155615,66.7796883,68.3417865,76.1522765,0,0,103.488991,75.7617512,123.796264,39.052449,0,130.044656,70.6849333,49.9871354,0,0,0,0,0
,,,,,,,,8039,38.3958437,34.4851559,63.9930728,26.3082632,25.241712,48.3503216,44.4396339,60.7934191,62.2154874,69.3258288,0,0,94.2120238,68.9703118,112.698912,35.5517071,0,118.387185,64.3485898,45.5061851,0,0,0,0,45.253581,40.6444199,75.422635,31.0070833,29.7500393,56.9859909,52.3768298,71.6515032,73.3275618,81.7078545,0,0,111.038879,81.2888399,132.82764,41.9014639,0,139.531875,75.8416496,53.6338737,0,0,0,0,38.3958438,34.4851562,63.993073,26.308263,25.2417123,48.3503214,44.4396337,60.7934191,62.2154876,69.3258292,0,0,94.2120236,68.9703113,112.698911,35.5517068,0,118.387184,64.3485899,45.5061854,0,0,0,0,0
,,,,,,,,8040,37.2469075,33.453241,62.0781791,25.5210292,24.4863929,46.9035131,43.1098466,58.9742702,60.3537853,67.2513607,0,0,91.3928748,66.9064819,109.326571,34.4878773,0,114.844631,62.4230579,44.1444829,0,0,0,0,42.5846057,38.2472847,70.9743428,29.1783409,27.9954352,53.625059,49.2877381,67.4256257,69.0028333,76.8888714,0,0,104.490005,76.4945695,124.993704,39.4301905,0,131.302534,71.3686447,50.4706438,0,0,0,0,37.2469076,33.4532412,62.0781794,25.5210289,24.4863932,46.9035129,43.1098465,58.9742702,60.3537855,67.2513611,0,0,91.3928747,66.9064815,109.326571,34.487877,0,114.844631,62.423058,44.1444832,0,0,0,0,0
,,,,,,,,8041,34.2409698,30.7534636,57.068283,23.4614052,22.5102672,43.1182583,39.6307521,54.2148689,55.4830529,61.8239733,0,0,84.0171945,61.5069273,100.503587,31.7046017,0,105.576324,57.385329,40.5818902,0,0,0,0,41.5306155,37.3006454,69.2176924,28.4561625,27.3025342,52.2978121,48.067842,65.7568078,67.2949788,74.9858335,0,0,101.903825,74.6012907,121.900047,38.4542736,0,128.052731,69.6022352,49.2214702,0,0,0,0,34.24097,30.7534639,57.0682833,23.461405,22.5102675,43.1182581,39.630752,54.2148689,55.4830532,61.8239736,0,0,84.0171943,61.5069269,100.503587,31.7046014,0,105.576323,57.3853291,40.5818904,0,0,0,0,0
,,,,,,,,8042,33.5729837,30.1535131,55.9549728,23.003711,22.0711282,42.2770906,38.85762,53.1572242,54.400668,60.6178872,0,0,82.3781544,60.3070262,98.5429243,31.086096,0,103.5167,56.2658338,39.7902029,0,0,0,0,40.8676216,36.7051786,68.1127026,28.0018889,26.8666772,51.4629309,47.3004879,64.7070675,66.2206831,73.7887612,0,0,100.277034,73.4103573,119.954037,37.8403904,0,126.0085,68.4911065,48.4356997,0,0,0,0,33.5729838,30.1535134,55.954973,23.0037108,22.0711284,42.2770903,38.8576199,53.1572242,54.4006682,60.6178875,0,0,82.3781543,60.3070258,98.5429241,31.0860957,0,103.516699,56.2658338,39.7902031,0,0,0,0,0
,,,,,,,,8043,33.7199406,30.2855022,56.199901,23.1044038,22.1677387,42.4621475,39.0277091,53.389906,54.6387927,60.8832261,0,0,82.7387432,60.5710045,98.9742702,31.2221673,0,103.969817,56.5121227,39.9643741,0,0,0,0,40.5616244,36.4303479,67.6027074,27.7922241,26.6655124,51.0776011,46.9463246,64.222572,65.7248544,73.2362663,0,0,99.5262081,72.8606957,119.055879,37.5570597,0,125.065009,67.978278,48.0730364,0,0,0,0,33.7199408,30.2855025,56.1999013,23.1044035,22.167739,42.4621472,39.027709,53.389906,54.6387929,60.8832265,0,0,82.7387431,60.5710041,98.97427,31.222167,0,103.969817,56.5121228,39.9643743,0,0,0,0,0
,,,,,,,,8044,34.8421574,31.2934191,58.0702623,23.87333,22.9054923,43.8753093,40.326571,55.1667491,56.4571994,62.9094508,0,0,85.4923305,62.5868382,102.268184,32.2612568,0,107.429985,58.3928748,41.2944087,0,0,0,0,40.6466236,36.5066898,67.7443727,27.8504644,26.7213915,51.1846372,47.0447033,64.3571541,65.8625846,73.3897371,0,0,99.734771,73.0133795,119.305368,37.6357626,0,125.32709,68.1207304,48.1737762,0,0,0,0,34.8421575,31.2934194,58.0702625,23.8733298,22.9054926,43.875309,40.3265709,55.1667491,56.4571996,62.9094511,0,0,85.4923304,62.5868378,102.268184,32.2612565,0,107.429985,58.3928749,41.294409,0,0,0,0,0
,,,,,,,,8045,38.3691242,34.4611578,63.9485403,26.2899555,25.2241465,48.3166749,44.4087086,60.7511133,62.172192,69.2775853,0,0,94.1464621,68.9223157,112.620485,35.5269668,0,118.3048,64.30381,45.4745176,0,0,0,0,41.3096175,37.1021565,68.8493625,28.3047379,27.1572485,52.0195183,47.8120573,65.4068944,66.9368802,74.5868094,0,0,101.361561,74.2043129,121.251377,38.2496458,0,127.371321,69.2318589,48.9595467,0,0,0,0,38.3691244,34.4611581,63.9485406,26.2899552,25.2241468,48.3166747,44.4087084,60.7511133,62.1721922,69.2775857,0,0,94.146462,68.9223152,112.620485,35.5269665,0,118.304799,64.3038101,45.4745179,0,0,0,0,0
,,,,,,,,8046,43.4057397,38.9847848,72.3428996,29.7409698,28.5352548,54.6590797,50.2381247,68.7257546,70.3333746,78.3714745,0,0,106.504824,77.9695695,127.403884,40.1904998,0,133.834364,72.7448046,51.4438397,0,0,0,0,43.0606013,38.6747993,71.7676688,29.5044861,28.3083583,54.2244609,49.8386589,68.1792854,69.7741225,77.7483079,0,0,105.657957,77.3495986,126.390839,39.8709271,0,132.770187,72.1663781,51.0347867,0,0,0,0,43.4057399,38.9847851,72.3428999,29.7409695,28.5352552,54.6590794,50.2381246,68.7257546,70.3333748,78.3714749,0,0,106.504824,77.969569,127.403884,40.1904994,0,133.834364,72.7448046,51.44384,0,0,0,0,0
,,,,,,,,8047,44.9688273,40.388669,74.9480455,30.8119743,29.5628402,56.6274122,52.0472538,71.2006432,72.8661553,81.193716,0,0,110.340178,80.7773379,131.991836,41.6378031,0,138.653884,75.3644235,53.2963879,0,0,0,0,44.5055879,39.9726114,74.1759798,30.4945695,29.2583032,56.0440737,51.5110971,70.4671808,72.115536,80.3573115,0,0,109.203526,79.9452227,130.632142,41.2088777,0,137.225563,74.5880686,52.7473634,0,0,0,0,44.9688275,40.3886693,74.9480458,30.8119739,29.5628405,56.6274119,52.0472537,71.2006432,72.8661556,81.1937164,0,0,110.340178,80.7773374,131.991836,41.6378027,0,138.653884,75.3644236,53.2963883,0,0,0,0,0
,,,,,,,,8048,44.0069273,39.5247402,73.3448788,30.1528946,28.93048,55.4161306,50.9339436,69.6776348,71.307521,79.456952,0,0,107.97996,79.0494805,129.168481,40.7471549,0,135.688026,73.7523503,52.1563582,0,0,0,0,44.1145915,39.6214387,73.5243192,30.2266646,29.0012592,55.5517078,51.058555,69.8481032,71.481977,79.6513458,0,0,108.244137,79.2428774,129.484496,40.846844,0,136.019991,73.9327876,52.2839603,0,0,0,0,44.0069275,39.5247406,73.3448791,30.1528943,28.9304803,55.4161304,50.9339435,69.6776348,71.3075213,79.4569524,0,0,107.97996,79.04948,129.168481,40.7471545,0,135.688025,73.7523504,52.1563586,0,0,0,0,0
,,,,,,,,8049,42.9915883,38.6128154,71.6526472,29.4571994,28.2629886,54.1375557,49.7587828,68.0700148,69.6622959,77.6237011,0,0,105.48862,77.2256309,126.188273,39.8070262,0,132.557397,72.0507174,50.9529936,0,0,0,0,44.3695892,39.8504644,73.9493153,30.4013852,29.1688966,55.872816,51.3536912,70.2518495,71.8951677,80.1117583,0,0,108.869825,79.7009287,130.232961,41.082953,0,136.806233,74.3601448,52.5861798,0,0,0,0,42.9915885,38.6128157,71.6526475,29.4571991,28.262989,54.1375554,49.7587826,68.0700148,69.6622961,77.6237015,0,0,105.488619,77.2256304,126.188273,39.8070259,0,132.557397,72.0507175,50.9529939,0,0,0,0,0
,,,,,,,,8050,42.4839189,38.156853,70.8065314,29.1093518,27.929243,53.4982682,49.1712024,67.2662048,68.8396833,76.7070757,0,0,104.242949,76.3137061,124.698169,39.3369619,0,130.992083,71.199901,50.3513112,0,0,0,0,44.2165906,39.713049,73.6943176,30.2965528,29.0683142,55.6801511,51.1766095,70.0096018,71.6472533,79.8355108,0,0,108.494412,79.4260979,129.783882,40.9412876,0,136.334488,74.1037305,52.4048481,0,0,0,0,42.483919,38.1568534,70.8065317,29.1093515,27.9292433,53.4982679,49.1712022,67.2662048,68.8396836,76.7070761,0,0,104.242949,76.3137056,124.698169,39.3369616,0,130.992083,71.1999011,50.3513116,0,0,0,0,0
,,,,,,,,8051,42.1632855,37.8688768,70.2721425,28.8896586,27.7184562,53.0945077,48.800099,66.7585354,68.3201385,76.1281544,0,0,103.45621,75.7377536,123.757051,39.0400792,0,130.003464,70.6625433,49.9713013,0,0,0,0,43.7915945,39.3313395,72.9859909,30.0053518,28.7889186,55.1449709,50.6847159,69.3366913,70.9586022,79.0681568,0,0,107.451598,78.662679,128.53644,40.5477727,0,135.024083,73.3914686,51.9011491,0,0,0,0,42.1632857,37.8688771,70.2721428,28.8896583,27.7184565,53.0945074,48.8000988,66.7585354,68.3201388,76.1281548,0,0,103.45621,75.7377531,123.757051,39.0400788,0,130.003463,70.6625434,49.9713017,0,0,0,0,0
,,,,,,,,8052,41.6422563,37.4009154,69.4037605,28.5326571,27.3759278,52.4383968,48.1970559,65.9335725,67.4758783,75.1874072,0,0,102.177759,74.8018308,122.227734,38.5576447,0,128.396957,69.789337,49.3537853,0,0,0,0,44.3695892,39.8504644,73.9493153,30.4013852,29.1688966,55.872816,51.3536912,70.2518495,71.8951677,80.1117583,0,0,108.869825,79.7009287,130.232961,41.082953,0,136.806233,74.3601448,52.5861798,0,0,0,0,41.6422565,37.4009157,69.4037608,28.5326568,27.3759281,52.4383966,48.1970558,65.9335725,67.4758785,75.1874076,0,0,102.177758,74.8018303,122.227734,38.5576444,0,128.396957,69.7893371,49.3537856,0,0,0,0,0
,,,,,,,,8053,41.321623,37.1129391,68.8693716,28.3129639,27.165141,52.0346363,47.8259525,65.425903,66.9563335,74.6084859,0,0,101.391019,74.2258783,121.286616,38.260762,0,127.408338,69.2519792,48.9737754,0,0,0,0,44.2505903,39.7435857,73.7509838,30.3198489,29.0906658,55.7229655,51.215961,70.0634346,71.7023454,79.8968991,0,0,108.577837,79.4871714,129.883677,40.9727688,0,136.43932,74.1607115,52.445144,0,0,0,0,41.3216231,37.1129395,68.8693719,28.3129636,27.1651414,52.0346361,47.8259524,65.425903,66.9563338,74.6084863,0,0,101.391019,74.2258778,121.286615,38.2607617,0,127.408337,69.2519793,48.9737757,0,0,0,0,0
,,,,,,,,8054,40.934191,36.7649678,68.2236517,28.0475012,26.9104404,51.546759,47.3775359,64.8124691,66.3285502,73.908956,0,0,100.440376,73.5299357,120.149431,37.9020287,0,126.213756,68.602672,48.5145967,0,0,0,0,43.8425941,39.3771447,73.0709901,30.0402959,28.8224461,55.2091925,50.7437431,69.4174406,71.0412404,79.1602393,0,0,107.576735,78.7542893,128.686133,40.5949945,0,135.181332,73.47694,51.961593,0,0,0,0,40.9341912,36.7649681,68.223652,28.0475009,26.9104407,51.5467588,47.3775357,64.8124691,66.3285505,73.9089564,0,0,100.440376,73.5299352,120.149431,37.9020284,0,126.213755,68.602672,48.5145971,0,0,0,0,0
,,,,,,,,8055,40.2394854,36.1410193,67.065809,27.5714993,26.4537358,50.6719446,46.5734785,63.7125185,65.2028699,72.6546264,0,0,98.7357744,72.2820386,118.110341,37.2587828,0,124.071747,67.4383968,47.691242,0,0,0,0,43.5875964,39.148119,72.645994,29.8655753,28.6548088,54.8880844,50.448607,69.0136943,70.6280498,78.6998269,0,0,106.951047,78.296238,127.937667,40.3588856,0,134.395089,73.0495829,51.6593735,0,0,0,0,40.2394856,36.1410196,67.0658093,27.571499,26.4537361,50.6719443,46.5734783,63.7125185,65.2028701,72.6546268,0,0,98.7357742,72.2820381,118.110341,37.2587825,0,124.071746,67.4383969,47.6912423,0,0,0,0,0
,,,,,,,,8056,41.1613063,36.968951,68.6021771,28.2031173,27.0597477,51.8327561,47.6404008,65.1720683,66.6965611,74.3190252,0,0,100.99765,73.937902,120.816056,38.1123206,0,126.914028,68.9833003,48.7837704,0,0,0,0,43.6385959,39.1939241,72.7309932,29.9005194,28.6883362,54.952306,50.5076342,69.0944435,70.7106878,78.7919093,0,0,107.076184,78.3878482,128.08736,40.4061073,0,134.552337,73.1350543,51.7198174,0,0,0,0,41.1613065,36.9689513,68.6021774,28.203117,27.059748,51.8327558,47.6404007,65.1720683,66.6965614,74.3190256,0,0,100.99765,73.9379016,120.816056,38.1123203,0,126.914027,68.9833004,48.7837707,0,0,0,0,0
,,,,,,,,8057,45.4497773,40.8206333,75.7496289,31.1415141,29.8790203,57.2330529,52.603909,71.9621474,73.6454725,82.062098,0,0,111.520287,81.6412667,133.403513,42.0831272,0,140.136813,76.1704602,53.8664028,0,0,0,0,46.868566,42.0949158,78.1142767,32.1136471,30.8117425,59.0196757,54.2460255,74.2085629,75.9444357,84.6237998,0,0,115.001574,84.1898316,137.567921,43.3968204,0,144.511412,78.5482449,55.5479301,0,0,0,0,45.4497775,40.8206337,75.7496292,31.1415138,29.8790206,57.2330526,52.6039088,71.9621474,73.6454728,82.0620984,0,0,111.520287,81.6412662,133.403513,42.0831268,0,140.136813,76.1704602,53.8664031,0,0,0,0,0
,,,,,,,,8058,48.2553191,43.3404255,80.4255319,33.0638298,31.7234043,60.7659574,55.8510638,76.4042553,78.1914893,87.1276596,0,0,118.404255,86.680851,141.638298,44.6808511,0,148.787234,80.8723404,57.1914894,0,0,0,0,52.1895168,46.8739178,86.9825279,35.7594837,34.3097749,65.7201322,60.4045333,82.6334015,84.5663466,94.2310719,0,0,128.057611,93.7478357,153.185896,48.3236266,0,160.917677,87.4657642,61.8542421,0,0,0,0,48.2553193,43.3404259,80.4255322,33.0638294,31.7234046,60.7659571,55.8510637,76.4042553,78.1914896,87.12766,0,0,118.404255,86.6808505,141.638298,44.6808507,0,148.787234,80.8723405,57.1914897,0,0,0,0,0
,,,,,,,,8059,47.1865413,42.3805047,78.6442355,32.3315191,31.0207818,59.4200891,54.6140525,74.7120238,76.4596734,85.1979218,0,0,115.781791,84.7610094,138.501237,43.691242,0,145.491836,79.081148,55.9247897,0,0,0,0,52.8695105,47.4846529,88.1158508,36.2254053,34.7568078,66.5764206,61.191563,83.7100582,85.6681882,95.4588383,0,0,129.726114,94.9693058,155.181804,48.9532504,0,163.014324,88.6053833,62.6601605,0,0,0,0,47.1865415,42.3805051,78.6442359,32.3315187,31.0207822,59.4200888,54.6140523,74.7120238,76.4596737,85.1979223,0,0,115.781791,84.7610089,138.501237,43.6912416,0,145.491835,79.081148,55.9247901,0,0,0,0,0
,,,,,,,,8060,46.959426,42.1765215,78.2657101,32.175903,30.8714745,59.1340921,54.3511875,74.3524246,76.0916626,84.7878526,0,0,115.224518,84.3530431,137.834612,43.48095,0,144.791564,78.7005196,55.655616,0,0,0,0,52.5295136,47.1792854,87.5491894,35.9924445,34.5332914,66.1482764,60.7980482,83.1717299,85.1172674,94.8449551,0,0,128.891862,94.3585707,154.18385,48.6384385,0,161.966,88.0355737,62.2572013,0,0,0,0,46.9594262,42.1765219,78.2657104,32.1759027,30.8714749,59.1340917,54.3511874,74.3524246,76.0916628,84.787853,0,0,115.224517,84.3530425,137.834611,43.4809497,0,144.791563,78.7005197,55.6556164,0,0,0,0,0
,,,,,,,,8061,44.5546759,40.0166997,74.2577932,30.5282039,29.290574,56.1058882,51.5679119,70.5449035,72.1950767,80.4459426,0,0,109.323973,80.0333993,130.776225,41.2543295,0,137.376917,74.6703365,52.8055418,0,0,0,0,51.9685188,46.6754289,86.614198,35.6080592,34.1644892,65.4418385,60.1487486,82.2834881,84.2082481,93.8320479,0,0,127.515347,93.3508579,152.537227,48.1189989,0,160.236266,87.095388,61.5923186,0,0,0,0,44.5546761,40.0167,74.2577935,30.5282035,29.2905743,56.1058879,51.5679118,70.5449035,72.195077,80.445943,0,0,109.323973,80.0333988,130.776224,41.2543292,0,137.376917,74.6703366,52.8055422,0,0,0,0,0
,,,,,,,,8062,41.081148,36.896957,68.4685799,28.148194,27.007051,51.731816,47.547625,65.0451509,66.5666749,74.1742949,0,0,100.800965,73.7939139,120.580777,38.0381,0,126.666873,68.8489609,48.688768,0,0,0,0,49.571541,44.5225878,82.619235,33.9656855,32.5886983,62.423422,57.3744688,78.4882733,80.3242563,89.5041713,0,0,121.633874,89.0451755,145.501653,45.899575,0,152.845585,83.0782308,58.751456,0,0,0,0,41.0811481,36.8969573,68.4685802,28.1481937,27.0070513,51.7318157,47.5476248,65.0451509,66.5666752,74.1742953,0,0,100.800965,73.7939135,120.580777,38.0380996,0,126.666873,68.848961,48.6887683,0,0,0,0,0
,,,,,,,,8063,37.3270658,33.525235,62.2117764,25.5759525,24.5390896,47.0044532,43.2026225,59.1011875,60.4836715,67.3960911,0,0,91.5895596,67.0504701,109.561851,34.562098,0,115.091786,62.5573973,44.2394854,0,0,0,0,46.5285692,41.7895482,77.5476153,31.8806863,30.588226,58.5915316,53.8525106,73.6702345,75.3935149,84.0099166,0,0,114.167323,83.5790965,136.569967,43.0820085,0,143.463088,77.9784354,55.1449709,0,0,0,0,37.327066,33.5252353,62.2117766,25.5759522,24.5390899,47.004453,43.2026223,59.1011875,60.4836717,67.3960914,0,0,91.5895595,67.0504696,109.56185,34.5620977,0,115.091786,62.5573974,44.2394857,0,0,0,0,0
,,,,,,,,8064,35.2696685,31.6773874,58.7827808,24.1662543,23.1865413,44.4136566,40.8213756,55.8436418,57.1499258,63.6813459,0,0,86.5413162,63.3547749,103.523008,32.6571005,0,108.748145,59.1093518,41.8010886,0,0,0,0,44.0465921,39.5603652,73.4109869,30.1800724,28.956556,55.466079,50.979852,69.7404376,71.3717928,79.5285692,0,0,108.077286,79.1207303,129.284905,40.7838816,0,135.810326,73.8188257,52.2033685,0,0,0,0,35.2696686,31.6773877,58.7827811,24.1662541,23.1865416,44.4136564,40.8213754,55.8436418,57.149926,63.6813462,0,0,86.5413161,63.3547745,103.523008,32.6571002,0,108.748144,59.1093519,41.8010889,0,0,0,0,0
,,,,,,,,8065,34.7219198,31.185428,57.8698664,23.7909451,22.8264473,43.7238991,40.1874072,54.9763731,56.2623701,62.6923553,0,0,85.1973033,62.370856,101.915265,32.1499258,0,107.059253,58.1913657,41.151905,0,0,0,0,42.2786085,37.972454,70.4643476,28.9686762,27.7942704,53.2397293,48.9335747,66.9411302,68.5070046,76.3363765,0,0,103.739178,75.9449079,124.095545,39.1468598,0,130.359043,70.8558162,50.1079805,0,0,0,0,34.72192,31.1854283,57.8698666,23.7909448,22.8264476,43.7238988,40.1874071,54.9763731,56.2623703,62.6923556,0,0,85.1973032,62.3708556,101.915265,32.1499255,0,107.059253,58.1913657,41.1519053,0,0,0,0,0
,,,,,,,,8066,34.1474518,30.6694706,56.9124196,23.3973281,22.4487877,43.0004948,39.5225136,54.0667986,55.3315191,61.6551212,0,0,83.7877288,61.3389411,100.229095,31.6180109,0,105.287976,57.2285997,40.4710539,0,0,0,0,41.8026129,37.5449394,69.6710216,28.6425311,27.4813474,52.6403274,48.3826539,66.1874705,67.7357154,75.47694,0,0,102.571226,75.0898788,122.69841,38.7061231,0,128.89139,70.0580828,49.5438376,0,0,0,0,34.1474519,30.6694708,56.9124198,23.3973278,22.448788,43.0004946,39.5225135,54.0667986,55.3315193,61.6551216,0,0,83.7877287,61.3389407,100.229094,31.6180106,0,105.287976,57.2285998,40.4710542,0,0,0,0,0
,,,,,,,,8067,34.6952004,31.16143,57.825334,23.7726373,22.8088817,43.6902524,40.1564819,54.9340673,56.2190747,62.6441118,0,0,85.1317417,62.32286,101.836838,32.1251856,0,106.976868,58.1465859,41.1202375,0,0,0,0,41.5986148,37.3617189,69.3310247,28.5027546,27.3472375,52.3834409,48.146545,65.8644735,67.4051629,75.1086101,0,0,102.070675,74.7234378,122.099638,38.517236,0,128.262396,69.7161971,49.302062,0,0,0,0,34.6952005,31.1614302,57.8253342,23.7726371,22.808882,43.6902521,40.1564818,54.9340673,56.2190749,62.6441122,0,0,85.1317416,62.3228596,101.836838,32.1251853,0,106.976868,58.1465859,41.1202378,0,0,0,0,0
,,,,,,,,8068,36.111331,32.4333251,60.1855517,24.742949,23.7398565,45.473528,41.795522,57.1762741,58.5137308,65.2010144,0,0,88.6065067,64.8666502,105.993444,33.4364176,0,111.343271,60.5199159,42.7986146,0,0,0,0,41.8706123,37.6060129,69.7843539,28.6891233,27.5260507,52.7259562,48.4613568,66.2951362,67.8458996,75.5997167,0,0,102.738077,75.2120258,122.898001,38.7690855,0,129.101055,70.1720447,49.6244294,0,0,0,0,36.1113312,32.4333254,60.185552,24.7429488,23.7398568,45.4735277,41.7955219,57.1762741,58.513731,65.2010147,0,0,88.6065065,64.8666498,105.993444,33.4364173,0,111.34327,60.519916,42.7986148,0,0,0,0,0
,,,,,,,,8069,40.0524493,35.9730332,66.7540822,27.4433449,26.3307769,50.4364176,46.3570015,63.416378,64.8998021,72.3169223,0,0,98.2768432,71.9460663,117.561356,37.0856012,0,123.495052,67.1249382,47.4695695,0,0,0,0,42.9246025,38.5526523,71.5410042,29.4113017,28.2189517,54.0532032,49.6812529,67.963954,69.5537541,77.5027546,0,0,105.324256,77.1053046,125.991658,39.7450024,0,132.350858,71.9384543,50.873603,0,0,0,0,40.0524495,35.9730335,66.7540824,27.4433446,26.3307772,50.4364174,46.3570014,63.416378,64.8998023,72.3169227,0,0,98.276843,71.9460659,117.561356,37.0856009,0,123.495052,67.1249382,47.4695698,0,0,0,0,0
,,,,,,,,8070,46.0376052,41.3485898,76.7293419,31.544285,30.2654626,57.9732806,53.2842652,72.8928748,74.5979713,83.1234537,0,0,112.962642,82.6971796,135.128897,42.6274122,0,141.949283,77.155616,54.5630876,0,0,0,0,45.5935779,40.9497875,75.9892964,31.2400441,29.9735558,57.4141351,52.7703447,72.1898316,73.8784826,82.3217378,0,0,111.873131,81.899575,133.825594,42.2162758,0,140.580198,76.4114592,54.036833,0,0,0,0,46.0376053,41.3485902,76.7293422,31.5442847,30.265463,57.9732803,53.2842651,72.8928748,74.5979716,83.1234542,0,0,112.962642,82.6971791,135.128896,42.6274118,0,141.949282,77.1556161,54.563088,0,0,0,0,0
