Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Demand_MW_z1,Demand_MW_z2,Demand_MW_z3,Demand_MW_z4,Demand_MW_z5,Demand_MW_z6,Demand_MW_z7,Demand_MW_z8,Demand_MW_z9,Demand_MW_z10,Demand_MW_z11,Demand_MW_z12,Demand_MW_z13,Demand_MW_z14,Demand_MW_z15,Demand_MW_z16,Demand_MW_z17,Demand_MW_z18,Demand_MW_z19,Demand_MW_z20,Demand_MW_z21,Demand_MW_z22,Demand_MW_z23,Demand_MW_z24,Demand_MW_z25,
,,,,,,,,7635,35.10935195,31.53339957,58.51558659,24.05640746,23.08114822,44.21177612,40.63582374,55.58980703,56.8901536,63.39188555,0,0,86.14794643,63.06679821,103.0524491,32.5086588,0,108.2538345,58.840673,41.6110839,0,0,0,0,0,
,,,,,,,,7636,35.2563089,31.66538868,58.76051484,24.15710018,23.17775881,44.39683302,40.8059128,55.82248886,57.12827829,63.65722449,0,0,86.50853524,63.33077643,103.483795,32.64473005,0,108.7069518,59.08696196,41.7852551,0,0,0,0,0,
,,,,,,,,7637,35.83077699,32.18134613,59.71796165,24.5507172,23.55541839,45.12023727,41.47080641,56.73206333,58.05912936,64.69445854,0,0,87.91810971,64.36269132,105.1699652,33.17664494,0,110.4782283,60.04972792,42.46610617,0,0,0,0,0,
,,,,,,,,7638,36.939634,33.177264,61.56605666,25.31048958,24.28438921,46.51657571,42.75420572,58.48775359,59.8558884,66.69656147,0,0,90.63891624,66.35452703,108.4246658,34.20336438,0,113.8972041,61.90809012,43.78030707,0,0,0,0,0,
,,,,,,,,7639,37.7545771,33.90920365,62.92429517,25.86887651,24.82013884,47.54280035,43.6974269,59.77808016,61.17639805,68.16798651,0,0,92.63854514,67.81840629,110.8166747,34.95794132,0,116.4099453,63.27387439,44.74616556,0,0,0,0,0,
,,,,,,,,7640,39.19742717,35.20509677,65.32904528,26.85749599,25.76867917,49.35972264,45.36739224,62.06259276,63.51434955,70.77313248,0,0,96.17887168,70.4101925,115.0517069,36.29391359,0,120.858733,65.69198422,46.45621009,0,0,0,0,0,
,,,,,,,,7641,40.22612585,36.12902058,67.04354308,27.56234508,26.44495331,50.65512097,46.5580157,63.69136566,65.18122241,72.63050509,0,0,98.70299342,72.25804011,118.071128,37.24641235,0,124.0305539,67.416007,47.67540853,0,0,0,0,0,
,,,,,,,,7642,40.74715506,36.59698201,67.9119251,27.91934657,26.78748178,51.31123182,47.16105877,64.51632858,66.02548271,73.57125229,0,0,99.98144472,73.19396295,119.6004452,37.7288468,0,125.6370606,68.28921337,48.29292464,0,0,0,0,0,
,,,,,,,,7643,41.14794674,36.95695232,68.57991123,28.19396308,27.0509652,51.81593245,47.62493802,65.1509154,66.67491367,74.29490393,0,0,100.9648687,73.91390354,120.776843,38.0999502,0,126.872835,68.96091053,48.767937,0,0,0,0,0,
,,,,,,,,7644,41.36170231,37.14893649,68.93617052,28.34042523,27.19148969,52.08510613,47.8723403,65.48936172,67.02127686,74.68085149,0,0,101.4893616,74.29787188,121.4042552,38.29787203,0,127.5319146,69.31914903,49.02127693,0,0,0,0,0,
,,,,,,,,7645,41.08114813,36.89695727,68.46858022,28.14819367,27.0070513,51.73181569,47.54762482,65.04515094,66.56667519,74.17429533,0,0,100.8009648,73.79391346,120.5807767,38.03809964,0,126.6668726,68.84896101,48.68876828,0,0,0,0,0,
,,,,,,,,7646,40.98763006,36.81296419,68.31271677,28.08411647,26.94557182,51.61405219,47.43938631,64.89708066,66.41514127,74.00544326,0,0,100.5714991,73.62592729,120.3062838,37.95150884,0,126.3785252,68.69223165,48.57793204,0,0,0,0,0,
,,,,,,,,7647,40.74715506,36.59698201,67.9119251,27.91934657,26.78748178,51.31123182,47.16105877,64.51632858,66.02548271,73.57125229,0,0,99.98144472,73.19396295,119.6004452,37.7288468,0,125.6370606,68.28921337,48.29292464,0,0,0,0,0,
,,,,,,,,7648,41.29490367,37.08894141,68.82483944,28.29465579,27.14757577,52.00098932,47.79502706,65.3835972,66.91303832,74.56024282,0,0,101.3254575,74.17788173,121.2081888,38.23602143,0,127.3259522,69.20719945,48.94210817,0,0,0,0,0,
,,,,,,,,7649,44.14052466,39.64473065,73.56754111,30.24443311,29.01830811,55.58436387,51.08856986,69.88916376,71.52399827,79.69816963,0,0,108.3077682,79.28946013,129.5606133,40.87085565,0,136.0999502,73.97624944,52.31469603,0,0,0,0,0,
,,,,,,,,7650,46.34487898,41.62456741,77.24146497,31.75482401,30.46746698,58.36021744,53.63990586,73.37939142,75.09586869,83.67825382,0,0,113.7166006,83.24913359,136.0308014,42.91192444,0,142.8967093,77.67058399,54.92726412,0,0,0,0,0,
,,,,,,,,7651,45.10242474,40.50865942,75.17070789,30.90351278,29.65066834,56.79564543,52.20188012,71.4121722,73.08263264,81.43493365,0,0,110.667986,81.01731765,132.3839681,41.76150386,0,139.0658087,75.5883227,53.45472574,0,0,0,0,0,
,,,,,,,,7652,43.19198434,38.79280091,71.98664057,29.59450735,28.39473067,54.3899057,49.99072227,68.38730826,69.98701164,77.98552738,0,0,105.9803314,77.58560068,126.7764718,39.99257759,0,133.1752842,72.38656613,51.19050009,0,0,0,0,0,
,,,,,,,,7653,41.68233567,37.43691274,69.47055945,28.56011846,27.40227644,52.48886665,48.24344372,65.9970312,67.54082165,75.25977283,0,0,102.2761008,74.87382439,122.3453734,38.59475476,0,128.5205342,69.85650679,49.40128684,0,0,0,0,0,
,,,,,,,,7654,39.34438413,35.33708589,65.57397356,26.95818873,25.86528977,49.54477956,45.53748132,62.29527462,63.75247426,71.03847144,0,0,96.53946052,70.67417075,115.4830528,36.42998485,0,121.3118503,65.93827321,46.63038131,0,0,0,0,0,
,,,,,,,,7655,37.39386458,33.58523036,62.32310763,25.62172164,24.58300376,47.08856977,43.27993555,59.206952,60.59191017,67.51670002,0,0,91.75346349,67.17045974,109.7579167,34.62394825,0,115.2977484,62.66934693,44.31865443,0,0,0,0,0,
,,,,,,,,7656,36.25828813,32.56531447,60.43048021,24.84364149,23.83646738,45.65858462,41.96561097,57.40895596,58.75185573,65.46635364,0,0,88.96709536,65.13062798,106.4247895,33.57248858,0,111.7963877,60.76620492,42.97278603,0,0,0,0,0,
,,,,,,,,7657,35.6036617,31.97736296,59.33943617,24.39510117,23.40611112,44.83424025,41.2079415,56.37246413,57.69111847,64.28438926,0,0,87.36083609,63.95472497,104.5033398,32.96635301,0,109.7779562,59.66909952,42.19693249,0,0,0,0,0,
,,,,,,,,7658,35.26966863,31.67738769,58.78278105,24.16625407,23.18654159,44.41365638,40.82137544,55.84364176,57.14992599,63.68134621,0,0,86.54131605,63.35477446,103.5230082,32.65710017,0,108.7481442,59.10935187,41.80108885,0,0,0,0,0,
,,,,,,,,7659,35.05591306,31.48540353,58.42652177,24.01979192,23.0460171,44.1444827,40.57397317,55.50519545,56.8035628,63.29539866,0,0,86.01682323,62.97080613,102.8955961,32.45917835,0,108.0890646,58.75111338,41.54774892,0,0,0,0,0,
,,,,,,,,7660,35.08263251,31.50940155,58.47105418,24.03809969,23.06358266,44.17812941,40.60489845,55.54750124,56.8468582,63.3436421,0,0,86.08238483,63.01880217,102.9740226,32.48391858,0,108.1714495,58.79589319,41.57941641,0,0,0,0,0,
,,,,,,,,7661,35.32310752,31.72538374,58.87184587,24.20286961,23.22167272,44.4809498,40.88322601,55.92825334,57.23651679,63.7778331,0,0,86.67243926,63.45076654,103.6798613,32.70658062,0,108.9129142,59.1989115,41.86442383,0,0,0,0,0,
,,,,,,,,7662,36.03117284,32.36133129,60.05195473,24.68802546,23.68716011,45.3725876,41.70274605,57.04935676,58.38384485,65.05628437,0,0,88.40982174,64.72266163,105.7581641,33.36219665,0,111.0961155,60.38557652,42.70361236,0,0,0,0,0,
,,,,,,,,7663,36.35180619,32.64930754,60.58634365,24.90771868,23.89794685,45.77634811,42.07384946,57.55702622,58.90338963,65.6352057,0,0,89.19656097,65.29861413,106.6992824,33.65907938,0,112.084735,60.92293426,43.08362225,0,0,0,0,0,
,,,,,,,,7664,37.62097987,33.78921354,62.70163311,25.77733767,24.73231103,47.3745668,43.54280047,59.56655121,60.95992106,67.92676929,0,0,92.31073712,67.57842608,110.4245421,34.83424018,0,115.9980205,63.04997533,44.5878281,0,0,0,0,0,
,,,,,,,,7665,38.63631881,34.70113834,64.39386469,26.47303286,25.39980238,48.65314176,44.71796128,61.1741712,62.6051462,69.76002017,0,0,94.80207803,69.40227565,113.4047499,35.77436882,0,119.1286489,64.75160818,45.79119278,0,0,0,0,0,
,,,,,,,,7666,39.38446331,35.37308294,65.64077219,26.98565038,25.89163812,49.59524964,45.58386926,62.35873332,63.81741738,71.11083663,0,0,96.63780295,70.74616483,115.6006926,36.4670952,0,121.4354278,66.00544294,46.67788256,0,0,0,0,0,
,,,,,,,,7667,39.57149942,35.54106907,65.95249903,27.11380475,26.01459704,49.83077658,45.80034623,62.65487382,64.12048514,71.44854071,0,0,97.09673414,71.08213709,116.1496782,36.64027678,0,122.0121224,66.3189016,46.89955498,0,0,0,0,0,
,,,,,,,,7668,40.05244946,35.97303345,66.75408243,27.44334459,26.33077716,50.43641736,46.35700136,63.41637804,64.89980233,72.31692272,0,0,98.27684301,71.94606585,117.5613556,37.08560088,0,123.4950517,67.12493823,47.46956984,0,0,0,0,0,
,,,,,,,,7669,40.22612585,36.12902058,67.04354308,27.56234508,26.44495331,50.65512097,46.5580157,63.69136566,65.18122241,72.63050509,0,0,98.70299342,72.25804011,118.071128,37.24641235,0,124.0305539,67.416007,47.67540853,0,0,0,0,0,
,,,,,,,,7670,40.76051478,36.60898101,67.93419129,27.92850045,26.79626455,51.32805517,47.1765214,64.53748146,66.04713039,73.59537399,0,0,100.0142255,73.21796095,119.6396584,37.74121691,0,125.6782531,68.31160326,48.30875837,0,0,0,0,0,
,,,,,,,,7671,41.04106895,36.86096023,68.40178159,28.12073201,26.98070295,51.68134561,47.50123688,64.98169224,66.50173207,74.10193015,0,0,100.7026223,73.72191938,120.4631369,38.00098929,0,126.5432951,68.78179128,48.64126703,0,0,0,0,0,
,,,,,,,,7672,41.34834256,37.13693745,68.91390427,28.33127133,27.18270689,52.06828274,47.85687763,65.46820878,66.99962912,74.65672971,0,0,101.4565807,74.27387381,121.3650418,38.28550189,0,127.4907221,69.29675908,49.00544315,0,0,0,0,0,
,,,,,,,,7673,44.19396356,39.69272669,73.65660593,30.28104865,29.05343923,55.65165729,51.15042043,69.97377534,71.61058906,79.79465652,0,0,108.4388914,79.38545221,129.7174664,40.92033611,0,136.2647201,74.06580907,52.37803101,0,0,0,0,0,
,,,,,,,,7674,47.93468598,43.05244962,79.8911433,32.8441362,31.51261788,60.3621966,55.47996024,75.89658582,77.67194484,86.54873868,0,0,117.6175159,86.10489798,140.6971793,44.38396794,0,147.7986142,80.33498274,56.81147982,0,0,0,0,0,
,,,,,,,,7675,46.95942623,42.17652188,78.26571039,32.17590268,30.87147489,59.13409174,54.35118739,74.35242456,76.09166284,84.78785302,0,0,115.2245174,84.35304252,137.8346114,43.48094967,0,144.7915633,78.70051965,55.65561641,0,0,0,0,0,
,,,,,,,,7676,44.83523027,40.2686792,74.72538379,30.7204351,29.47501272,56.45917833,51.89262727,70.9891143,72.64967865,80.9524992,0,0,110.0123699,80.53735722,131.5997029,41.51410158,0,138.2419591,75.14052458,53.13805082,0,0,0,0,0,
,,,,,,,,7677,42.02968845,37.74888701,70.04948076,28.79811943,27.63062874,52.92627386,48.64547241,66.54700644,68.10366181,75.88693758,0,0,103.1284016,75.4977729,123.3649182,38.9163777,0,129.5915386,70.43864432,49.81296422,0,0,0,0,0,
,,,,,,,,7678,38.83671467,34.8811235,64.72785779,26.61034114,25.5315441,48.90549209,44.94990093,61.49146464,62.92986171,70.12184602,0,0,95.29379009,69.76224598,113.9929489,35.95992054,0,119.7465361,65.0874568,46.02869898,0,0,0,0,0,
,,,,,,,,7679,36.40524508,32.69730359,60.67540847,24.94433422,23.93307797,45.84364153,42.13570003,57.6416378,58.98998043,65.73169259,0,0,89.32768418,65.39460621,106.8561354,33.70855983,0,112.2495049,61.01249388,43.14695724,0,0,0,0,0,
,,,,,,,,7680,35.4834242,31.86937186,59.13904033,24.31271621,23.32706609,44.68283005,41.06877772,56.18208808,57.49628918,64.06729376,0,0,87.06580888,63.73874279,104.1504204,32.85502199,0,109.4072239,59.46759037,42.05442878,0,0,0,0,0,
,,,,,,,,7681,35.18951029,31.60539363,58.64918381,24.11133076,23.13384491,44.31271625,40.72859959,55.71672439,57.02003979,63.53661588,0,0,86.34463124,63.21078633,103.2877287,32.58287948,0,108.5009894,58.97501243,41.70608637,0,0,0,0,0,
,,,,,,,,7682,35.01583389,31.4494065,58.35972315,23.99233027,23.01966876,44.09401264,40.52758524,55.44173677,56.73861971,63.22303349,0,0,85.91848082,62.89881207,102.7779563,32.42206801,0,107.9654871,58.68394366,41.50024768,0,0,0,0,0,
,,,,,,,,7683,35.04255334,31.47340452,58.40425557,24.01063804,23.03723432,44.12765935,40.55851053,55.48404256,56.78191511,63.27127694,0,0,85.98404243,62.94680811,102.8563828,32.44680824,0,108.0478721,58.72872347,41.53191517,0,0,0,0,0,
,,,,,,,,7684,35.6036617,31.97736296,59.33943617,24.39510117,23.40611112,44.83424025,41.2079415,56.37246413,57.69111847,64.28438926,0,0,87.36083609,63.95472497,104.5033398,32.96635301,0,109.7779562,59.66909952,42.19693249,0,0,0,0,0,
,,,,,,,,7685,37.63433959,33.80121255,62.72389932,25.78649156,24.74109381,47.39139016,43.55826311,59.58770411,60.98156876,67.95089102,0,0,92.34351792,67.60242411,110.4637554,34.84661029,0,116.039213,63.07236524,44.60366185,0,0,0,0,0,
,,,,,,,,7686,41.85601206,37.59289987,69.7600201,28.67911895,27.51645259,52.70757025,48.44445807,66.27201882,67.82224173,75.5733552,0,0,102.7022512,75.18579864,122.8551458,38.75556623,0,129.0560364,70.14757555,49.60712553,0,0,0,0,0,
,,,,,,,,7687,43.40573992,38.98478508,72.34289986,29.7409695,28.53525517,54.65907938,50.23812455,68.72575458,70.33337483,78.37147494,0,0,106.5048242,77.96956902,127.403884,40.19049941,0,133.8343639,72.74480464,51.44384003,0,0,0,0,0,
,,,,,,,,7688,43.20534406,38.80479991,72.00890676,29.60366123,28.40351344,54.40672905,50.0061849,68.40846114,70.00865932,78.00964909,0,0,106.0131121,77.60959869,126.8156851,40.0049477,0,133.2164767,72.40895602,51.20633382,0,0,0,0,0,
,,,,,,,,7689,42.87135099,38.50482465,71.45225165,29.37481413,28.18394392,53.98614518,49.61961885,67.87963878,69.46746685,77.40660604,0,0,105.1935921,77.00964818,125.8353536,39.69569486,0,132.1866647,71.84920838,50.81049018,0,0,0,0,0,
,,,,,,,,7690,42.60415652,38.26484444,71.00692754,29.19173644,28.0082883,53.64967808,49.310366,67.45658088,69.03451285,76.92417159,0,0,104.5379761,76.52968776,125.0510883,39.44829258,0,131.3628151,71.40141025,50.49381526,0,0,0,0,0,
,,,,,,,,7691,42.13656624,37.84487909,70.2276104,28.87135051,27.70089098,53.0608607,48.76917355,66.7162296,68.27684341,76.07991136,0,0,103.3906481,75.68975707,123.6786243,39.01533862,0,129.9210784,70.61776357,49.93963418,0,0,0,0,0,
,,,,,,,,7692,42.12320652,37.83288009,70.20534421,28.86219663,27.69210821,53.04403735,48.75371092,66.69507672,68.25519573,76.05578965,0,0,103.3578673,75.66575907,123.639411,39.00296851,0,129.879886,70.59537368,49.92380045,0,0,0,0,0,
,,,,,,,,7693,42.33696206,38.02486423,70.56160343,29.00865875,27.83263268,53.31321098,49.00111315,67.03352298,68.60155886,76.44173714,0,0,103.88236,76.04972734,124.2668231,39.2008903,0,130.5389655,70.95361212,50.17714034,0,0,0,0,0,
,,,,,,,,7694,42.36368152,38.04886226,70.60613587,29.02696654,27.85019826,53.34685772,49.03203846,67.0758288,68.64485429,76.48998062,0,0,103.9479217,76.09772341,124.3452497,39.22563054,0,130.6213505,70.99839197,50.20880786,0,0,0,0,0,
,,,,,,,,7695,42.60415652,38.26484444,71.00692754,29.19173644,28.0082883,53.64967808,49.310366,67.45658088,69.03451285,76.92417159,0,0,104.5379761,76.52968776,125.0510883,39.44829258,0,131.3628151,71.40141025,50.49381526,0,0,0,0,0,
,,,,,,,,7696,42.93814959,38.5648197,71.56358266,29.42058354,28.22785782,54.07026195,49.69693205,67.98540324,69.57570533,77.52721464,0,0,105.3574961,77.12963827,126.0314198,39.75754542,0,132.3926271,71.96115789,50.8896589,0,0,0,0,0,
,,,,,,,,7697,45.55665531,40.91662577,75.92775884,31.21474483,29.94928289,57.36763948,52.72760994,72.1313706,73.8186544,82.25507218,0,0,111.7825332,81.83325033,133.717219,42.18208771,0,140.466353,76.34957949,53.99307309,0,0,0,0,0,
,,,,,,,,7698,49.56457219,44.51632891,82.60762032,33.96091007,32.58411716,62.41464589,57.3664026,78.47723898,80.31296417,89.49158879,0,0,121.6167737,89.03265651,145.4811972,45.89312182,0,152.8240966,83.06655129,58.74319682,0,0,0,0,0,
,,,,,,,,7699,48.25531934,43.34042588,80.42553223,33.06382942,31.72340463,60.76595712,55.85106366,76.4042553,78.19148963,87.12766002,0,0,118.4042551,86.68085048,141.6382976,44.68085067,0,148.7872337,80.87234049,57.19148973,0,0,0,0,0,
,,,,,,,,7700,46.41167759,41.68456245,77.35279599,31.80059343,30.51138088,58.4443342,53.71721906,73.48515588,75.20410717,83.79886242,0,0,113.8805046,83.36912368,136.2268677,42.973775,0,143.1026717,77.7825335,55.00643284,0,0,0,0,0,
,,,,,,,,7701,43.3923802,38.97278608,72.32063367,29.73181562,28.52647239,54.64225604,50.22266192,68.7046017,70.31172715,78.34735324,0,0,106.4720434,77.94557102,127.3646708,40.17812931,0,133.7931714,72.72241475,51.42800629,0,0,0,0,0,
,,,,,,,,7702,39.7986147,35.74505224,66.33102451,27.26942078,26.16390432,50.11677361,46.06321114,63.01447302,64.48849602,71.85860997,0,0,97.65400775,71.49010343,116.8163036,36.8505687,0,122.7123946,66.69953,47.16872866,0,0,0,0,0,
,,,,,,,,7703,37.07323123,33.29725411,61.78871872,25.40202843,24.37221702,46.68480926,42.90883214,58.69928254,60.07236539,66.93777869,0,0,90.96672426,66.59450724,108.8167984,34.32706552,0,114.3091289,62.13198919,43.93864453,0,0,0,0,0,
,,,,,,,,7704,35.93765478,32.27733822,59.8960913,24.62394828,23.62568064,45.25482411,41.59450755,56.90128649,58.23231096,64.88743232,0,0,88.18035613,64.55467549,105.4836713,33.27560585,0,110.8077682,60.22884717,42.59277614,0,0,0,0,0,
,,,,,,,,7705,35.47006447,31.85737285,59.11677412,24.30356233,23.31828331,44.6660067,41.05331507,56.16093518,57.47464148,64.04317204,0,0,87.03302807,63.71474476,104.1112072,32.84265187,0,109.3660314,59.44520046,42.03859503,0,0,0,0,0,
,,,,,,,,7706,35.3097478,31.71338472,58.84957966,24.19371572,23.21288994,44.46412644,40.86776337,55.90710044,57.21486909,63.75371138,0,0,86.63965845,63.42676852,103.640648,32.69421051,0,108.8717217,59.17652159,41.84859008,0,0,0,0,0,
,,,,,,,,7707,35.44334503,31.83337483,59.07224171,24.28525456,23.30071775,44.63235999,41.02238979,56.11862939,57.43134608,63.9949286,0,0,86.96746647,63.66674873,104.0327806,32.81791165,0,109.2836465,59.40042065,42.00692754,0,0,0,0,0,
,,,,,,,,7708,35.91093533,32.2533402,59.85155889,24.60564051,23.60811508,45.2211774,41.56358227,56.8589807,58.18901556,64.83918887,0,0,88.11479453,64.50667945,105.4052448,33.25086563,0,110.7253832,60.18406736,42.56110865,0,0,0,0,0,
,,,,,,,,7709,38.16872853,34.28117299,63.61454755,26.15264693,25.09240506,48.06432437,44.17676882,60.43381992,61.84747676,68.91575993,0,0,93.65475003,68.56234496,112.0322859,35.34141486,0,117.6869122,63.96796151,45.2370117,0,0,0,0,0,
,,,,,,,,7710,42.59079681,38.25284544,70.98466135,29.18258256,27.99950553,53.63285474,49.29490337,67.435428,69.01286517,76.90004989,0,0,104.5051953,76.50568975,125.0118751,39.43592247,0,131.3216227,71.37902036,50.47798153,0,0,0,0,0,
,,,,,,,,7711,43.67293438,39.2247653,72.78822397,29.92404718,28.71091079,54.99554648,50.5473774,69.14881248,70.76632882,78.85390939,0,0,107.1604402,78.44952944,128.1881492,40.43790169,0,134.6582135,73.19260276,51.76051495,0,0,0,0,0,
,,,,,,,,7712,42.59079681,38.25284544,70.98466135,29.18258256,27.99950553,53.63285474,49.29490337,67.435428,69.01286517,76.90004989,0,0,104.5051953,76.50568975,125.0118751,39.43592247,0,131.3216227,71.37902036,50.47798153,0,0,0,0,0,
,,,,,,,,7713,42.13656624,37.84487909,70.2276104,28.87135051,27.70089098,53.0608607,48.76917355,66.7162296,68.27684341,76.07991136,0,0,103.3906481,75.68975707,123.6786243,39.01533862,0,129.9210784,70.61776357,49.93963418,0,0,0,0,0,
,,,,,,,,7714,42.23008431,37.92887217,70.38347385,28.93542771,27.76237046,53.17862419,48.87741206,66.86429988,68.42837732,76.24876343,0,0,103.6201137,75.85774323,123.9531171,39.10192942,0,130.2094258,70.77449293,50.05047042,0,0,0,0,0,
,,,,,,,,7715,42.09648706,37.80888205,70.16081177,28.84388885,27.67454263,53.01039062,48.72278561,66.6527709,68.2119003,76.00754617,0,0,103.2923056,75.61776299,123.5609845,38.97822827,0,129.7975009,70.55059384,49.89213293,0,0,0,0,0,
,,,,,,,,7716,42.09648706,37.80888205,70.16081177,28.84388885,27.67454263,53.01039062,48.72278561,66.6527709,68.2119003,76.00754617,0,0,103.2923056,75.61776299,123.5609845,38.97822827,0,129.7975009,70.55059384,49.89213293,0,0,0,0,0,
,,,,,,,,7717,42.24344402,37.94087118,70.40574004,28.94458158,27.77115323,53.19544754,48.89287469,66.88545276,68.45002501,76.27288514,0,0,103.6528945,75.88174124,123.9923304,39.11429953,0,130.2506182,70.79688282,50.06630415,0,0,0,0,0,
,,,,,,,,7718,41.6556162,37.41291471,69.42602701,28.54181067,27.38471087,52.45521992,48.21251842,65.95472538,67.49752622,75.21152935,0,0,102.2105392,74.82582831,122.2669469,38.57001451,0,128.4381491,69.81172694,49.36961933,0,0,0,0,0,
,,,,,,,,7719,42.21672456,37.91687314,70.3612076,28.9262738,27.75358766,53.1618008,48.86194938,66.84314694,68.40672958,76.22464166,0,0,103.5873328,75.83374516,123.9139038,39.08955928,0,130.1682332,70.75210298,50.03463664,0,0,0,0,0,
,,,,,,,,7720,42.60415652,38.26484444,71.00692754,29.19173644,28.0082883,53.64967808,49.310366,67.45658088,69.03451285,76.92417159,0,0,104.5379761,76.52968776,125.0510883,39.44829258,0,131.3628151,71.40141025,50.49381526,0,0,0,0,0,
,,,,,,,,7721,45.42305809,40.79663568,75.70509682,31.123206,29.86145509,57.19940595,52.57298354,71.91984168,73.60217743,82.01385499,0,0,111.4547252,81.59327015,133.3250864,42.05838659,0,140.0544282,76.12568046,53.83473565,0,0,0,0,0,
,,,,,,,,7722,49.61801109,44.56432495,82.69668514,33.99752561,32.61924828,62.48193931,57.42825317,78.56185056,80.39955497,89.58807568,0,0,121.7478969,89.1286486,145.6380502,45.94260228,0,152.9888665,83.15611092,58.8065318,0,0,0,0,0,
,,,,,,,,7723,48.02820405,43.1364427,80.04700675,32.9082134,31.57409736,60.4799601,55.58819875,76.0446561,77.82347875,86.71759076,0,0,117.8469815,86.27288414,140.9716722,44.47055874,0,148.0869615,80.4917121,56.92231606,0,0,0,0,0,
,,,,,,,,7724,46.18456231,41.48057928,76.97427051,31.6449774,30.3620736,58.15833718,53.45435415,73.12555668,74.8360963,83.38879315,0,0,113.3232309,82.96115734,135.5602423,42.76348308,0,142.4023995,77.40190511,54.73725916,0,0,0,0,0,
,,,,,,,,7725,43.52597742,39.09277617,72.54329569,29.82335445,28.61430019,54.81048957,50.37728832,68.91613062,70.52820411,78.58857043,0,0,106.7998514,78.18555119,127.7568033,40.30183043,0,134.2050962,72.94631378,51.58634373,0,0,0,0,0,
,,,,,,,,7726,39.74517581,35.6970562,66.24195969,27.23280524,26.12877319,50.04948019,46.00136057,62.92986144,64.40190522,71.76212308,0,0,97.52288454,71.39411135,116.6594506,36.80108825,0,122.5476246,66.60997037,47.10539367,0,0,0,0,0,
,,,,,,,,7727,37.04651178,33.27325609,61.74418631,25.38372066,24.35465146,46.65116255,42.87790686,58.65697675,60.02906999,66.88953525,0,0,90.90116266,66.5465112,108.7383719,34.30232529,0,114.2267439,62.08720937,43.90697704,0,0,0,0,0,
,,,,,,,,7728,36.09797145,32.42132634,60.16328575,24.73379488,23.73107401,45.45670437,41.78005926,57.15512123,58.49208335,65.17689298,0,0,88.57372575,64.84265174,105.9542304,33.42404722,0,111.3020779,60.49752605,42.78278109,0,0,0,0,0,
,,,,,,,,7729,35.59030198,31.96536394,59.31716996,24.38594729,23.39732833,44.81741689,41.19247885,56.35131123,57.66947077,64.26026754,0,0,87.32805528,63.93072695,104.4641265,32.9539829,0,109.7367637,59.64670961,42.18109874,0,0,0,0,0,
,,,,,,,,7730,35.38990614,31.78537879,58.98317689,24.24863903,23.26558662,44.56506657,40.96053922,56.03401781,57.34475529,63.89844171,0,0,86.83634326,63.57075664,103.8759276,32.76843119,0,109.1188765,59.31086103,41.94359256,0,0,0,0,0,
,,,,,,,,7731,35.44334503,31.83337483,59.07224171,24.28525456,23.30071775,44.63235999,41.02238979,56.11862939,57.43134608,63.9949286,0,0,86.96746647,63.66674873,104.0327806,32.81791165,0,109.2836465,59.40042065,42.00692754,0,0,0,0,0,
,,,,,,,,7732,36.11133117,32.43332535,60.18555196,24.74294877,23.73985679,45.47352772,41.7955219,57.17627412,58.51373104,65.2010147,0,0,88.60650654,64.86664975,105.9934437,33.43641733,0,111.3432704,60.51991595,42.79861483,0,0,0,0,0,
,,,,,,,,7733,38.38248406,34.47315712,63.97080677,26.29910906,25.23292953,48.333498,44.42417106,60.77226618,62.19383989,69.30170742,0,0,94.17924277,68.94631323,112.6596979,35.53933665,0,118.3459918,64.32619995,45.49035159,0,0,0,0,0,
,,,,,,,,7734,43.29886213,38.888793,72.16477022,29.66773842,28.46499292,54.52449254,50.11442341,68.55653142,70.16019323,78.17850116,0,0,106.2425778,77.77758485,127.0901779,40.0915385,0,133.504824,72.56568538,51.31717006,0,0,0,0,0,
,,,,,,,,7735,44.34092052,39.82471582,73.9015342,30.38174138,29.15004983,55.83671421,51.32050951,70.2064572,71.84871378,80.05999548,0,0,108.7994803,79.64943046,130.1488123,41.05640737,0,136.7178374,74.31209805,52.55220223,0,0,0,0,0,
,,,,,,,,7736,42.92478988,38.5528207,71.54131647,29.41142966,28.21907505,54.0534386,49.68146942,67.96425036,69.55405764,77.50309293,0,0,105.3247153,77.10564026,125.9922066,39.74517531,0,132.3514346,71.938768,50.87382517,0,0,0,0,0,
,,,,,,,,7737,42.24344402,37.94087118,70.40574004,28.94458158,27.77115323,53.19544754,48.89287469,66.88545276,68.45002501,76.27288514,0,0,103.6528945,75.88174124,123.9923304,39.11429953,0,130.2506182,70.79688282,50.06630415,0,0,0,0,0,
,,,,,,,,7738,42.23008431,37.92887217,70.38347385,28.93542771,27.76237046,53.17862419,48.87741206,66.86429988,68.42837732,76.24876343,0,0,103.6201137,75.85774323,123.9531171,39.10192942,0,130.2094258,70.77449293,50.05047042,0,0,0,0,0,
,,,,,,,,7739,42.06976763,37.78488405,70.11627939,28.82558109,27.65697709,52.97674393,48.69186035,66.61046514,68.16860493,75.95930276,0,0,103.2267441,75.56976698,123.482558,38.95348805,0,129.715116,70.50581406,49.86046547,0,0,0,0,0,
